xtf_id;Date;Power;Inclination;Orientation;PlantCategory;ElectricityProductionPlantR
detail_3087;12.08.2020;5.44;;;;91230
detail_3088;09.07.2021;76.49;;;;91138
detail_3089;21.12.2018;95.76;;;;91138
detail_3090;05.03.2020;5.4;;;;91281
detail_3091;18.05.2015;5.94;;;;91098
detail_3092;30.05.2016;2;;;;92060
detail_3093;29.03.2017;5;;;;91319
detail_3094;05.03.2020;53.24;;;;91413
detail_3095;19.07.2019;54.9;;;;91413
detail_3096;19.09.2018;84.18;;;;91413
detail_3097;08.03.2017;6.84;;;;99695
detail_3098;01.05.2019;4.5;;;;91552
detail_3099;15.04.2015;0.66;;;;91469
detail_3100;15.04.2015;0.66;;;;91474
detail_3101;03.07.2015;2.04;;;;91804
detail_3102;06.04.2020;12.54;;;;91807
detail_3103;31.03.2015;9.72;;;;91657
detail_3104;22.04.2016;12.24;;;;91739
detail_3105;07.11.2018;7.2;;;;91802
detail_3106;20.03.2020;8.85;;;;91703
detail_3107;11.03.2015;3.45;;;;91862
detail_3108;11.12.2020;10.89;;;;91731
detail_3109;20.03.2017;7.2;;;;92492
detail_3110;01.04.2021;15.51;;;;92492
detail_3111;11.09.2015;4.15;;;;91889
detail_3112;11.03.2016;7.6;;;;91979
detail_3113;18.03.2016;36.54;;;;92435
detail_3114;15.05.2020;3.84;;;;92586
detail_3115;06.11.2019;4.5;;;;91954
detail_3116;14.11.2018;5.51;;;;92078
detail_3117;12.05.2020;2.45;;;;92093
detail_3118;10.09.2018;4.02;;;;92306
detail_3119;20.06.2016;4.28;;;;92141
detail_3120;20.05.2019;4.58;;;;92257
detail_3121;16.03.2020;28.8;;;;92167
detail_3122;27.10.2015;4.56;;;;92759
detail_3123;15.09.2015;21.33;;;;92527
detail_3124;29.01.2020;7.33;;;;92758
detail_3125;18.02.2019;3.6;;;;92562
detail_3126;09.10.2020;4.42;;;;93151
detail_3127;11.12.2019;4.9;;;;93266
detail_3128;09.11.2018;6.2;;;;93073
detail_3129;12.05.2020;78.43;;;;97162
detail_3130;19.10.2020;6.14;;;;93207
detail_3131;06.06.2018;274.2;;;;93122
detail_3132;21.10.2020;7.26;;;;93234
detail_3133;09.04.2019;15.12;;;;93102
detail_3134;26.02.2020;4.65;;;;93094
detail_3135;12.01.2018;3.87;;;;93264
detail_3136;29.06.2016;2.2;;;;93115
detail_3137;25.02.2021;3.9;;;;93191
detail_3138;05.05.2022;12.48;;;;93574
detail_3139;21.03.2016;3.49;;;;93431
detail_3140;01.06.2016;8.75;;;;93269
detail_3141;30.03.2016;2.24;;;;93259
detail_3142;16.03.2018;3.3;;;;93665
detail_3143;25.04.2018;11.4;;;;93371
detail_3144;06.07.2018;16.8;;;;93457
detail_3145;18.05.2020;6.6;;;;93373
detail_3146;07.01.2019;20.46;;;;93539
detail_3147;10.07.2020;6.4;;;;93851
detail_3148;08.10.2019;1.05;;;;93670
detail_3149;18.10.2016;12;;;;93847
detail_3150;13.07.2017;1.92;;;;93821
detail_3151;26.04.2019;8.06;;;;94195
detail_3152;27.03.2020;6.3;;;;93953
detail_3153;07.07.2017;3.6;;;;93953
detail_3154;21.12.2015;2.85;;;;93700
detail_3155;24.07.2018;7.2;;;;93830
detail_3156;24.07.2015;23;;;;94064
detail_3157;10.02.2017;2.86;;;;94856
detail_3158;09.03.2021;9.24;;;;94111
detail_3159;02.01.2020;22.32;;;;113490
detail_3160;19.03.2015;19.29;;;;94013
detail_3161;22.01.2019;14.4;;;;94179
detail_3162;17.03.2017;4;;;;94046
detail_3163;25.08.2017;3.6;;;;94247
detail_3164;17.12.2015;1;;;;98237
detail_3165;31.03.2021;2.04;;;;94799
detail_3166;08.10.2020;10.37;;;;94799
detail_3167;27.09.2019;5.04;;;;94761
detail_3168;06.05.2020;11.46;;;;94715
detail_3169;18.03.2020;7.92;;;;94692
detail_3170;29.03.2018;33;;;;94811
detail_3171;27.04.2017;0.79;;;;94483
detail_3172;21.08.2020;13.78;;;;94483
detail_3173;16.11.2016;7.28;;;;94412
detail_3174;01.06.2016;10.08;;;;94509
detail_3175;21.06.2016;8.82;;;;101877
detail_3176;17.04.2020;9.52;;;;94501
detail_3177;10.02.2020;5.36;;;;94783
detail_3178;02.05.2018;18.56;;;;95222
detail_3179;05.02.2019;16.83;;;;94594
detail_3180;08.02.2019;1.16;;;;94987
detail_3181;29.03.2018;112.01;;;;102149
detail_3182;16.03.2020;2.56;;;;99029
detail_3183;18.04.2019;37.44;;;;95218
detail_3184;24.09.2016;2.52;;;;94880
detail_3185;28.03.2019;2.61;;;;94904
detail_3186;22.01.2020;2.67;;;;95530
detail_3187;04.10.2017;1.71;;;;95134
detail_3188;01.09.2017;2.43;;;;95403
detail_3189;05.02.2018;2.12;;;;95136
detail_3190;25.11.2013;4.6;;;;95174
detail_3191;12.09.2015;3.68;;;;95174
detail_3192;12.08.2020;9.27;;;;95461
detail_3193;24.03.2017;2.34;;;;95172
detail_3194;28.09.2015;98.28;;;;95661
detail_3195;24.11.2020;12.21;;;;95444
detail_3196;16.09.2020;6.65;;;;102913
detail_3197;15.02.2020;28.11;;;;95345
detail_3198;08.12.2015;83.39;;;;101546
detail_3199;06.06.2017;47.04;;;;95389
detail_3200;08.02.2017;9.01;;;;95411
detail_3201;08.08.2018;7.8;;;;95229
detail_3202;30.10.2020;11.38;;;;95681
detail_3203;30.10.2019;5.31;;;;95886
detail_3204;09.09.2017;3.12;;;;95545
detail_3205;06.08.2015;5.24;;;;95550
detail_3206;01.04.2016;60.84;;;;95915
detail_3207;25.06.2020;114.4;;;;95851
detail_3208;03.12.2015;8.97;;;;96419
detail_3209;11.07.2016;5.4;;;;98327
detail_3210;24.05.2020;2.25;;;;98327
detail_3211;16.03.2019;3.6;;;;98327
detail_3212;01.03.2016;3.12;;;;100352
detail_3213;07.03.2019;18.9;;;;96468
detail_3214;10.06.2016;6.5;;;;96468
detail_3215;29.09.2018;6.1;;;;96402
detail_3216;21.12.2016;2.1;;;;96432
detail_3217;30.06.2020;5.22;;;;96447
detail_3218;05.01.2016;7.92;;;;96407
detail_3219;12.12.2017;2.24;;;;96296
detail_3220;24.09.2015;3;;;;97177
detail_3221;05.02.2021;2.68;;;;98957
detail_3222;31.12.2020;5.44;;;;96367
detail_3223;30.12.2018;1.44;;;;96367
detail_3224;26.04.2017;21.2;;;;96413
detail_3225;12.03.2019;269.7;;;;96413
detail_3226;13.05.2016;2.65;;;;96573
detail_3227;28.05.2021;2.4;;;;96722
detail_3228;06.12.2017;18.36;;;;96434
detail_3229;09.03.2016;62.06;;;;97146
detail_3230;01.03.2017;10.08;;;;96690
detail_3231;31.03.2016;4.13;;;;96900
detail_3232;01.09.2016;7.34;;;;96959
detail_3233;08.12.2016;2.4;;;;96601
detail_3234;31.03.2020;2.1;;;;96837
detail_3235;31.08.2016;4.05;;;;107714
detail_3236;26.05.2018;15.45;;;;96804
detail_3237;23.03.2020;7.44;;;;96658
detail_3238;31.05.2017;21.87;;;;97175
detail_3239;08.04.2020;4.62;;;;96659
detail_3240;08.08.2016;11.5;;;;96966
detail_3241;07.05.2020;120.6;;;;96966
detail_3242;08.09.2017;5.5;;;;97077
detail_3243;06.06.2019;8.53;;;;97051
detail_3244;01.10.2016;3.42;;;;96904
detail_3245;09.11.2017;7.08;;;;97166
detail_3246;19.05.2020;7.2;;;;97295
detail_3247;19.08.2019;9.75;;;;97258
detail_3248;22.08.2016;3.36;;;;98420
detail_3249;15.06.2020;11.2;;;;99593
detail_3250;27.03.2017;4.4;;;;97214
detail_3251;12.02.2021;8.16;;;;97432
detail_3252;02.12.2020;8.04;;;;97432
detail_3253;30.09.2019;117.18;;;;97667
detail_3254;22.02.2024;0.3;;;;98086
detail_3255;18.12.2020;3.2;;;;97668
detail_3256;12.05.2016;26.81;;;;98951
detail_3257;05.06.2019;3.6;;;;98191
detail_3258;30.09.2015;3.99;;;;97713
detail_3259;15.05.2018;2.08;;;;97631
detail_3260;04.05.2016;11.4;;;;97636
detail_3261;18.12.2017;11.1;;;;97683
detail_3262;16.06.2017;10.44;;;;97931
detail_3263;28.05.2019;14.63;;;;97763
detail_3264;16.01.2020;60.3;;;;97756
detail_3265;17.05.2016;11.6;;;;98137
detail_3266;09.09.2019;31.2;;;;97885
detail_3267;02.08.2016;2.12;;;;98209
detail_3268;26.10.2018;5.52;;;;98061
detail_3269;25.02.2019;4.88;;;;97990
detail_3270;13.05.2016;10.18;;;;98094
detail_3271;31.03.2021;213.69;;;;99073
detail_3272;24.03.2017;2.24;;;;98294
detail_3273;19.01.2017;9.99;;;;98359
detail_3274;24.03.2017;7.99;;;;98353
detail_3275;28.03.2019;3.43;;;;98111
detail_3276;28.06.2016;3.71;;;;98529
detail_3277;10.06.2020;4.94;;;;98393
detail_3278;19.07.2019;36.5;;;;98407
detail_3279;09.11.2018;4.46;;;;98347
detail_3280;01.04.2021;5.94;;;;98398
detail_3281;07.02.2020;5.58;;;;98685
detail_3282;19.08.2016;5.72;;;;98645
detail_3283;24.06.2016;7.84;;;;98794
detail_3284;20.06.2017;3.98;;;;98703
detail_3285;26.03.2020;7.8;;;;99219
detail_3286;28.01.2017;21.84;;;;98860
detail_3287;23.09.2015;4.24;;;;98907
detail_3288;12.12.2016;15.12;;;;98907
detail_3289;19.09.2020;7.62;;;;99315
detail_3290;30.06.2017;29.38;;;;99153
detail_3291;04.02.2020;61;;;;99151
detail_3292;06.07.2016;5.94;;;;99185
detail_3293;08.12.2020;12.35;;;;99374
detail_3294;14.06.2017;169.58;;;;99448
detail_3295;30.03.2016;4.64;;;;102127
detail_3296;08.01.2020;9.03;;;;99504
detail_3297;24.07.2020;11.9;;;;99504
detail_3298;22.11.2017;8.74;;;;99504
detail_3299;07.12.2020;4.08;;;;99732
detail_3300;30.08.2019;8.7;;;;99415
detail_3301;08.06.2018;4.64;;;;99671
detail_3302;19.10.2016;0.75;;;;99679
detail_3303;07.05.2019;3.6;;;;99764
detail_3304;29.03.2017;20.52;;;;99673
detail_3305;28.03.2018;25.93;;;;99717
detail_3306;24.04.2018;31.86;;;;99714
detail_3307;15.10.2019;19.5;;;;99713
detail_3308;04.03.2019;16.85;;;;99658
detail_3309;01.10.2020;2.5;;;;99794
detail_3310;24.10.2017;4.2;;;;99794
detail_3311;23.12.2016;166.86;;;;102412
detail_3312;06.01.2021;5.44;;;;100371
detail_3313;28.12.2015;17.66;;;;99606
detail_3314;01.11.2019;2.24;;;;100377
detail_3315;25.11.2016;10.64;;;;100525
detail_3316;24.02.2016;2.24;;;;100249
detail_3317;21.03.2019;9.76;;;;99612
detail_3318;28.09.2015;88.55;;;;100304
detail_3319;20.11.2019;3.63;;;;100115
detail_3320;25.10.2017;4.56;;;;100714
detail_3321;30.06.2016;7.28;;;;100350
detail_3322;19.07.2016;5.99;;;;104477
detail_3323;19.07.2016;5.7;;;;104479
detail_3324;19.07.2016;5.99;;;;104478
detail_3325;12.11.2017;4.64;;;;100374
detail_3326;14.03.2016;9.72;;;;101675
detail_3327;08.11.2017;1.12;;;;100833
detail_3328;02.11.2018;8;;;;105290
detail_3329;23.07.2021;19.5;;;;100705
detail_3330;30.08.2022;1.95;;;;100774
detail_3331;09.05.2016;2.24;;;;101071
detail_3332;25.10.2019;9.6;;;;104063
detail_3333;03.07.2020;2.23;;;;100686
detail_3334;25.08.2020;35.1;;;;101650
detail_3335;20.12.2018;81.78;;;;101650
detail_3336;05.07.2016;9.88;;;;101125
detail_3337;15.03.2017;1.96;;;;101077
detail_3338;19.08.2016;4.83;;;;101163
detail_3339;24.11.2020;5.92;;;;101370
detail_3340;13.05.2016;12.96;;;;101456
detail_3341;23.02.2017;8.55;;;;101199
detail_3342;18.06.2019;46.2;;;;101193
detail_3343;05.04.2019;5.27;;;;101344
detail_3344;25.05.2016;7.2;;;;101327
detail_3345;29.11.2016;3.76;;;;101213
detail_3346;12.05.2021;23.4;;;;101360
detail_3347;16.12.2016;3.2;;;;101549
detail_3348;19.08.2016;6.21;;;;101495
detail_3349;09.09.2019;13.44;;;;101246
detail_3350;13.11.2016;8.82;;;;101627
detail_3351;18.05.2020;6.2;;;;101679
detail_3352;13.01.2016;2.64;;;;101781
detail_3353;21.09.2016;0.81;;;;101866
detail_3354;25.06.2020;2.04;;;;101845
detail_3355;17.08.2021;7.15;;;;101927
detail_3356;03.11.2020;2;;;;101927
detail_3357;11.09.2020;6.5;;;;101929
detail_3358;05.05.2017;4.32;;;;101975
detail_3359;24.11.2020;5.25;;;;102053
detail_3360;21.09.2018;2.6;;;;102073
detail_3361;19.09.2019;0.89;;;;102057
detail_3362;15.03.2019;4.8;;;;102285
detail_3363;04.11.2016;9.36;;;;102264
detail_3364;08.02.2019;6.24;;;;102319
detail_3365;27.11.2018;4.8;;;;102436
detail_3366;12.02.2019;18.62;;;;102339
detail_3367;24.08.2020;23.4;;;;102597
detail_3368;24.06.2020;12.24;;;;102611
detail_3369;22.12.2017;3.66;;;;102682
detail_3370;29.03.2017;288.9;;;;102697
detail_3371;27.07.2020;4.9;;;;102602
detail_3372;05.07.2016;7.2;;;;102846
detail_3373;22.05.2017;2.16;;;;102846
detail_3374;28.03.2018;3.78;;;;102846
detail_3375;31.08.2018;61.88;;;;103010
detail_3376;02.05.2017;28.32;;;;103110
detail_3377;17.11.2017;4.2;;;;103164
detail_3378;31.03.2016;2.64;;;;102966
detail_3379;25.10.2019;4.34;;;;103109
detail_3380;12.09.2017;9.9;;;;103249
detail_3381;29.04.2020;3.84;;;;103252
detail_3382;15.03.2018;15.05;;;;103154
detail_3383;16.09.2019;8.07;;;;103212
detail_3384;07.03.2018;87.36;;;;103898
detail_3385;06.06.2018;22.22;;;;104238
detail_3386;24.04.2018;5.02;;;;103464
detail_3387;02.09.2019;16.04;;;;103638
detail_3388;17.06.2016;0.56;;;;103738
detail_3389;23.11.2017;108.9;;;;103695
detail_3390;04.09.2019;3.6;;;;104169
detail_3391;13.06.2017;2.4;;;;103618
detail_3392;22.09.2017;8.13;;;;104058
detail_3393;08.11.2018;8.75;;;;104026
detail_3394;24.09.2019;2.1;;;;104432
detail_3395;17.12.2016;3.36;;;;104189
detail_3396;04.12.2020;11.7;;;;104654
detail_3397;07.10.2022;0.11;;;;105019
detail_3398;06.09.2019;5.1;;;;104379
detail_3399;16.04.2021;9.24;;;;104569
detail_3400;30.03.2017;10.14;;;;105582
detail_3401;09.01.2018;3.12;;;;104395
detail_3402;14.06.2017;20.7;;;;104413
detail_3403;17.03.2018;14.85;;;;104565
detail_3404;29.07.2020;2.84;;;;104528
detail_3405;03.11.2020;5.85;;;;108003
detail_3406;20.06.2018;76.3;;;;104589
detail_3407;04.09.2018;5.49;;;;105657
detail_3408;24.11.2017;6.38;;;;105657
detail_3409;04.02.2021;199.6;;;;104788
detail_3410;12.03.2019;18.6;;;;104923
detail_3411;05.06.2018;28.89;;;;105085
detail_3412;28.07.2016;5.2;;;;105125
detail_3413;23.11.2018;8.13;;;;105149
detail_3414;12.06.2018;83.57;;;;105105
detail_3415;04.01.2018;18.55;;;;105143
detail_3416;23.05.2017;4.5;;;;105240
detail_3417;30.06.2016;18.56;;;;105402
detail_3418;27.04.2013;12.48;;;;105402
detail_3419;21.12.2018;7.08;;;;105341
detail_3420;03.03.2018;8.04;;;;105735
detail_3421;26.10.2018;4.32;;;;105375
detail_3422;17.05.2017;33.62;;;;105873
detail_3423;08.09.2017;5.62;;;;105676
detail_3424;20.03.2017;13.39;;;;105821
detail_3425;20.05.2016;6.63;;;;105893
detail_3426;15.04.2019;5.66;;;;106268
detail_3427;31.10.2019;40.2;;;;106191
detail_3428;10.06.2020;3.72;;;;106129
detail_3429;17.05.2021;3.33;;;;106129
detail_3430;15.05.2020;78.98;;;;106237
detail_3431;01.10.2019;7.95;;;;106036
detail_3432;20.11.2018;120.47;;;;106312
detail_3433;18.07.2017;5.22;;;;106158
detail_3434;27.02.2019;7.2;;;;106033
detail_3435;01.04.2017;154.65;;;;106273
detail_3436;27.07.2018;8.1;;;;108179
detail_3437;10.11.2017;12.16;;;;107431
detail_3438;05.11.2018;4.8;;;;106314
detail_3439;15.12.2017;4.86;;;;106656
detail_3440;16.07.2020;11.16;;;;107426
detail_3441;15.12.2016;10.07;;;;108130
detail_3442;19.03.2020;7.26;;;;127971
detail_3443;11.03.2021;4.66;;;;106678
detail_3444;12.05.2020;5.32;;;;106678
detail_3445;07.04.2017;5.83;;;;106678
detail_3446;13.06.2018;32.4;;;;106467
detail_3447;04.06.2019;15.3;;;;106467
detail_3448;25.05.2020;21.08;;;;106467
detail_3449;23.10.2017;4.42;;;;106705
detail_3450;26.10.2020;15.2;;;;106605
detail_3451;17.12.2018;3.6;;;;106659
detail_3452;14.09.2017;0.54;;;;107107
detail_3453;11.03.2020;10.98;;;;106738
detail_3454;17.08.2017;4.13;;;;106701
detail_3455;08.08.2020;5.44;;;;106724
detail_3456;17.07.2019;3.6;;;;106932
detail_3457;11.02.2019;4.5;;;;107139
detail_3458;19.01.2019;2.7;;;;106855
detail_3459;21.09.2017;11.73;;;;108221
detail_3460;12.04.2019;2.24;;;;107005
detail_3461;28.09.2017;32.4;;;;109800
detail_3462;14.03.2017;136.85;;;;107232
detail_3463;26.06.2020;60.64;;;;107059
detail_3464;15.10.2019;2.48;;;;107424
detail_3465;12.08.2020;6.08;;;;107089
detail_3466;17.12.2019;10.35;;;;107499
detail_3467;04.08.2020;17.16;;;;107113
detail_3468;10.09.2018;8.1;;;;107137
detail_3469;21.08.2018;4.8;;;;107155
detail_3470;01.08.2020;10.86;;;;107451
detail_3471;12.08.2016;3.42;;;;107519
detail_3472;09.03.2021;4.08;;;;107698
detail_3473;29.05.2019;5.4;;;;107585
detail_3474;21.06.2016;7.92;;;;108390
detail_3475;12.09.2018;6.4;;;;107636
detail_3476;09.06.2020;4.2;;;;107650
detail_3477;22.01.2020;41.48;;;;107725
detail_3478;20.07.2020;98.28;;;;108046
detail_3479;20.08.2019;10.2;;;;107904
detail_3480;03.05.2021;12.62;;;;109646
detail_3481;08.07.2020;5.44;;;;107938
detail_3482;20.05.2021;5.25;;;;108673
detail_3483;25.01.2017;33.33;;;;108011
detail_3484;20.02.2020;10.86;;;;108423
detail_3485;23.06.2020;74.71;;;;108229
detail_3486;08.11.2016;7.43;;;;108410
detail_3487;07.06.2018;4.8;;;;108169
detail_3488;21.09.2020;4.08;;;;108522
detail_3489;14.02.2020;4.5;;;;108344
detail_3490;29.07.2020;22.75;;;;108473
detail_3491;07.07.2020;1.89;;;;108228
detail_3492;30.10.2020;2.32;;;;108583
detail_3493;18.07.2016;2.85;;;;109078
detail_3494;10.12.2016;4.8;;;;110775
detail_3495;27.11.2018;2.4;;;;108562
detail_3496;22.10.2018;10.62;;;;108556
detail_3497;30.01.2017;3.71;;;;108704
detail_3498;22.03.2018;17.42;;;;108736
detail_3499;18.09.2018;3;;;;108666
detail_3500;18.05.2018;9.52;;;;108681
detail_3501;13.10.2020;2.6;;;;108778
detail_3502;02.05.2017;75.78;;;;108728
detail_3503;15.10.2020;9.1;;;;108860
detail_3504;09.03.2019;3;;;;112027
detail_3505;27.08.2021;1.92;;;;108973
detail_3506;31.03.2017;3.48;;;;108938
detail_3507;21.08.2019;5.36;;;;108991
detail_3508;10.05.2019;6.93;;;;108920
detail_3509;10.05.2019;6.93;;;;108920
detail_3510;11.10.2019;4.86;;;;109143
detail_3511;02.08.2016;2.82;;;;109410
detail_3512;22.01.2020;3.3;;;;112535
detail_3513;15.10.2021;38.4;;;;109621
detail_3514;13.04.2018;5.4;;;;109111
detail_3515;18.04.2018;5.4;;;;109270
detail_3516;11.06.2018;2.7;;;;109443
detail_3517;04.08.2017;2.4;;;;109198
detail_3518;29.01.2018;42.37;;;;109207
detail_3519;12.05.2017;13.05;;;;109192
detail_3520;30.03.2021;6.4;;;;112115
detail_3521;14.09.2016;5.99;;;;109471
detail_3522;20.04.2017;5.9;;;;109711
detail_3523;04.01.2019;2.4;;;;141366
detail_3524;14.08.2018;5.31;;;;109449
detail_3525;08.12.2017;1.71;;;;109679
detail_3526;15.04.2021;69.36;;;;109660
detail_3527;23.10.2020;26.24;;;;111720
detail_3528;13.11.2018;5.72;;;;110392
detail_3529;03.12.2018;15.57;;;;110376
detail_3530;03.12.2018;90.54;;;;109933
detail_3531;25.06.2019;8.68;;;;119839
detail_3532;31.01.2020;4.02;;;;110261
detail_3533;03.10.2016;2.31;;;;110117
detail_3534;15.07.2016;19.98;;;;115684
detail_3535;15.09.2018;6.72;;;;110483
detail_3536;14.02.2018;2.6;;;;110474
detail_3537;10.09.2019;31.35;;;;110488
detail_3538;25.02.2020;4.62;;;;112182
detail_3539;12.11.2020;11.39;;;;110791
detail_3540;10.05.2019;30.53;;;;111043
detail_3541;27.03.2019;30;;;;111189
detail_3542;29.04.2021;19.72;;;;110963
detail_3543;19.09.2017;6.72;;;;111806
detail_3544;13.02.2020;3.9;;;;112786
detail_3545;13.08.2018;25.2;;;;111092
detail_3546;05.06.2019;4.5;;;;111178
detail_3547;13.03.2018;3.24;;;;111350
detail_3548;20.03.2017;37.99;;;;116666
detail_3549;19.12.2019;40.26;;;;111305
detail_3550;10.04.2017;3.36;;;;111177
detail_3551;17.01.2019;5.49;;;;111266
detail_3552;09.01.2020;135.04;;;;111344
detail_3553;13.02.2017;5.6;;;;111697
detail_3554;30.06.2020;6.4;;;;111572
detail_3555;16.10.2017;4.64;;;;111696
detail_3556;03.02.2017;28.62;;;;111428
detail_3557;25.09.2018;34.02;;;;112838
detail_3558;03.09.2020;6.5;;;;111599
detail_3559;17.12.2020;18.24;;;;112469
detail_3560;06.11.2018;5.88;;;;111575
detail_3561;31.07.2018;27;;;;112433
detail_3562;24.01.2017;10.05;;;;112172
detail_3563;20.01.2017;1.16;;;;111865
detail_3564;09.09.2020;6.5;;;;111844
detail_3565;22.10.2019;33.48;;;;112089
detail_3566;23.05.2018;3.57;;;;112479
detail_3567;22.12.2017;3.8;;;;112005
detail_3568;22.06.2017;2.7;;;;112334
detail_3569;21.01.2020;10.35;;;;112408
detail_3570;16.12.2019;2.4;;;;112238
detail_3571;30.06.2020;12.73;;;;113055
detail_3572;15.06.2018;64.5;;;;112141
detail_3573;12.05.2017;7.2;;;;112050
detail_3574;12.11.2020;20.31;;;;112168
detail_3575;27.03.2017;62.1;;;;112692
detail_3576;30.03.2017;21.8;;;;113176
detail_3577;28.02.2020;5.4;;;;112207
detail_3578;27.05.2020;6.83;;;;112555
detail_3579;10.09.2017;4.28;;;;112996
detail_3580;05.01.2017;74.1;;;;112608
detail_3581;17.10.2016;48.45;;;;112723
detail_3582;09.03.2017;113.43;;;;112751
detail_3583;26.03.2018;11.8;;;;112935
detail_3584;20.12.2016;5.9;;;;112678
detail_3585;31.01.2017;11.93;;;;112819
detail_3586;09.09.2020;12.73;;;;112819
detail_3587;19.06.2017;3.98;;;;112819
detail_3588;22.02.2024;1.97;;;;112857
detail_3589;09.04.2020;8.14;;;;113329
detail_3590;03.07.2017;9.35;;;;112919
detail_3591;21.12.2017;9.6;;;;112918
detail_3592;12.10.2017;2.03;;;;113114
detail_3593;28.09.2018;0.61;;;;113193
detail_3594;15.05.2018;2.66;;;;113431
detail_3595;15.06.2018;40.2;;;;113355
detail_3596;27.06.2020;5.28;;;;113552
detail_3597;20.08.2020;3.84;;;;113541
detail_3598;01.03.2016;4.4;;;;113382
detail_3599;09.01.2018;14.28;;;;113583
detail_3600;18.04.2018;3.36;;;;113565
detail_3601;26.03.2019;172.2;;;;113565
detail_3602;17.09.2018;3.5;;;;113625
detail_3603;24.05.2017;7.68;;;;115004
detail_3604;07.05.2019;12.76;;;;113719
detail_3605;20.03.2017;5.5;;;;113951
detail_3606;25.07.2018;4.2;;;;127197
detail_3607;02.11.2019;4.03;;;;114116
detail_3608;24.01.2018;10.66;;;;198196
detail_3609;04.08.2017;9.45;;;;113806
detail_3610;20.02.2020;3.41;;;;114119
detail_3611;29.03.2018;4.17;;;;114208
detail_3612;21.04.2017;3.24;;;;119861
detail_3613;13.04.2017;25.52;;;;114120
detail_3614;12.12.2018;5.4;;;;114388
detail_3615;28.05.2020;22.58;;;;114164
detail_3616;28.09.2017;786.5;;;;114905
detail_3617;12.11.2020;99;;;;114550
detail_3618;19.12.2018;47.58;;;;114550
detail_3619;20.02.2017;8.53;;;;114834
detail_3620;15.09.2020;2.64;;;;114649
detail_3621;10.04.2019;3;;;;114833
detail_3622;18.10.2017;2.01;;;;114470
detail_3623;17.01.2020;2.22;;;;114470
detail_3624;01.02.2021;15.04;;;;114713
detail_3625;08.10.2018;3.72;;;;114885
detail_3626;28.10.2020;2.68;;;;114838
detail_3627;14.11.2017;13.57;;;;121831
detail_3628;19.10.2018;18;;;;114652
detail_3629;03.10.2018;7.8;;;;114763
detail_3630;25.01.2018;3.84;;;;114768
detail_3631;27.03.2023;1.64;;;;115136
detail_3632;28.07.2020;4.12;;;;114782
detail_3633;15.03.2021;2;;;;115023
detail_3634;23.03.2020;5.94;;;;114819
detail_3635;18.12.2017;4.36;;;;115193
detail_3636;05.07.2019;3.29;;;;115119
detail_3637;27.07.2018;3.48;;;;115119
detail_3638;04.12.2018;29.68;;;;115775
detail_3639;29.10.2018;26.4;;;;115095
detail_3640;10.07.2020;3.63;;;;115622
detail_3641;11.07.2018;3.6;;;;115070
detail_3642;24.11.2017;1.68;;;;115212
detail_3643;15.09.2018;10.8;;;;115240
detail_3644;18.01.2019;31.63;;;;115325
detail_3645;26.08.2021;18.98;;;;115629
detail_3646;27.04.2017;2.88;;;;115396
detail_3647;07.07.2020;5.76;;;;115357
detail_3648;17.12.2020;14.05;;;;115889
detail_3649;20.02.2018;5.76;;;;115523
detail_3650;30.11.2018;10.92;;;;115502
detail_3651;16.10.2018;2.92;;;;115752
detail_3652;12.01.2017;2.16;;;;115709
detail_3653;04.10.2017;112.32;;;;116120
detail_3654;28.03.2017;9.6;;;;115947
detail_3655;29.03.2018;60.44;;;;115852
detail_3656;13.10.2020;5.53;;;;118249
detail_3657;08.08.2019;4.68;;;;115916
detail_3658;25.01.2018;5.4;;;;115957
detail_3659;08.08.2019;9.3;;;;116785
detail_3660;04.10.2021;0.4;;;;116129
detail_3661;15.04.2019;0.33;;;;116057
detail_3662;11.12.2019;3.48;;;;116470
detail_3663;21.02.2017;12.8;;;;117467
detail_3664;03.07.2020;13.98;;;;116276
detail_3665;06.05.2019;2.1;;;;116377
detail_3666;09.08.2019;4.5;;;;116595
detail_3667;20.09.2019;3.78;;;;117402
detail_3668;09.07.2020;57.02;;;;116444
detail_3669;19.03.2018;13.1;;;;116675
detail_3670;15.03.2017;8.12;;;;117075
detail_3671;28.01.2021;7.68;;;;116839
detail_3672;18.11.2018;29.7;;;;117166
detail_3673;01.07.2019;43.4;;;;117556
detail_3674;23.03.2018;17.55;;;;117133
detail_3675;04.06.2017;5.27;;;;117255
detail_3676;10.08.2018;46.2;;;;118615
detail_3677;06.03.2019;3.9;;;;117285
detail_3678;31.08.2020;4.22;;;;117110
detail_3679;27.10.2018;42.08;;;;117649
detail_3680;26.02.2021;3.4;;;;116872
detail_3681;18.02.2019;3.6;;;;117247
detail_3682;31.08.2018;14.74;;;;117342
detail_3683;31.05.2018;6.88;;;;117428
detail_3684;19.03.2021;2.72;;;;117427
detail_3685;18.04.2018;2.1;;;;118412
detail_3686;24.03.2017;6.9;;;;117394
detail_3687;28.07.2017;2.4;;;;117626
detail_3688;25.03.2017;14.4;;;;120065
detail_3689;25.04.2017;5.4;;;;117429
detail_3690;11.06.2020;24.2;;;;117362
detail_3691;04.02.2021;7.32;;;;118180
detail_3692;30.08.2019;4.96;;;;117768
detail_3693;26.03.2020;4.96;;;;117570
detail_3694;26.02.2020;4.48;;;;117977
